Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
600,1,2,Unfurnished,Vasant Kunj, South West Delhi,"E2 Vasant Kunj, Vasant Kunj",2,Ready_to_move,New_Property,Apartment,20833,7000000
1600,3,2,Semi-Furnished,Vasant Kunj, South West Delhi,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1,Ready_to_move,Resale,Apartment,20833,25000000
1184,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,"Ganga Apartment Sector D Pocket 6, Vasant Kunj",1,Ready_to_move,Resale,Apartment,14358,17000000
50,1,1,Unfurnished,Manglapuri, South West Delhi,"Indra Park Palam, Manglapuri",1,Ready_to_move,Resale,Builder_Floor,8333,1500000
900,2,2,Semi-Furnished,Manglapuri, South West Delhi,"Indra Park Palam, Manglapuri",1,Ready_to_move,Resale,Builder_Floor,3444,3100000
360,1,1,Semi-Furnished,Manglapuri, South West Delhi,"Indra Park Palam, Manglapuri",1,Ready_to_move,Resale,Builder_Floor,4167,1500000
2900,5,5,Furnished,Janakpuri, South West Delhi,Janakpuri Block A3,1,Almost_ready,New_Property,Builder_Floor,22222,51000000
2900,5,5,Furnished,Janakpuri, South West Delhi,Janakpuri Block A3,1,Almost_ready,New_Property,Builder_Floor,22222,51000000
1000,2,2,Furnished,Vasant Kunj, South West Delhi,"Kishangarh, Vasant Kunj",1,Ready_to_move,Resale,Builder_Floor,21818,5000000
1200,2,2,Semi-Furnished,Manglapuri, South West Delhi,"Manglapuri, Sultanpur",1,Ready_to_move,Resale,Apartment,8333,10000000
900,3,2,Semi-Furnished,Manglapuri, South West Delhi,"Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,9000000
1000,3,2,Semi-Furnished,Manglapuri, South West Delhi,"Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Builder_Floor,7000,7000000
765,3,2,Unfurnished,Manglapuri, South West Delhi,"Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,4837,3700000
900,3,2,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Builder_Floor,,9000000
1150,3,2,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,,6300000
450,1,1,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Apartment,5222,2350000
500,1,1,Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,2350000
700,2,2,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,3500000
1600,3,3,Unfurnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,10800000
1000,3,2,Unfurnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Builder_Floor,3714,10000000
1600,3,3,Unfurnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,10800000
1700,3,3,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Apartment,3714,8500000
1100,3,2,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,6000000
1000,3,3,Semi-Furnished,Manglapuri, South West Delhi,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Apartment,3714,5500000
1600,3,2,Unfurnished,Vasant Kunj, South West Delhi,"Saraswati Narmada Ganga Yamuna Apartment, Vasant Kunj Sector D",1,Ready_to_move,Resale,Apartment,,23000000
1350,3,3,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur,1,Ready_to_move,Resale,Apartment,5222,8500000
450,1,1,Unfurnished,Sultanpur, South West Delhi,Sultanpur,1,Ready_to_move,New_Property,Builder_Floor,3714,2000000
800,2,2,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur,1,Almost_ready,Resale,Builder_Floor,3714,5000000
750,2,2,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur,1,Almost_ready,Resale,Builder_Floor,3714,4500000
750,2,2,Unfurnished,Sultanpur, South West Delhi,Sultanpur,1,Ready_to_move,Resale,Builder_Floor,3714,4000000
1100,3,2,Furnished,Sultanpur, South West Delhi,Sultanpur,1,Ready_to_move,Resale,Apartment,5455,6000000
600,2,2,Unfurnished,Sultanpur, South West Delhi,Sultanpur,1,Ready_to_move,Resale,Apartment,3444,4500000
1100,2,2,Semi-Furnished,Sultanpur, South West Delhi,"Sultanpur carpet area 1100 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished overlooking Main Road car parking 1 Covered bathroom 2 balcony 2 ownership Freehold 2 bhk flat available in sultanpur, near metro station, loan facility available, with registry, all the modern facilities are variable, with car parking, near market, fully ventilated. read more Contact Agent View Phone No. Share Feedback Agent Delhi Dream 3500+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,8333,2800000
1000,3,3,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur Extension,1,Ready_to_move,New_Property,Apartment,,5500000
445,1,2,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur Extension,1,Ready_to_move,Resale,Apartment,5222,1650000
700,2,2,Semi-Furnished,Sultanpur, South West Delhi,Sultanpur Extension,1,Ready_to_move,Resale,Builder_Floor,3714,2600000
540,1,1,Unfurnished,Sultanpur, South West Delhi,Sultanpur Extension,1,Ready_to_move,Resale,Apartment,3714,2350000
1100,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,1,Ready_to_move,Resale,Apartment,30556,15000000
1100,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,1,Ready_to_move,Resale,Apartment,,15000000
1400,3,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,2,Ready_to_move,New_Property,Apartment,,25000000
600,1,1,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,1,Ready_to_move,New_Property,Apartment,,8000000
1100,2,2,Unfurnished,Vasant Kunj, South West Delhi,Vasant Kunj,1,Ready_to_move,Resale,Apartment,15500,15500000
1700,3,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,2,Ready_to_move,Resale,Builder_Floor,21818,31000000
1100,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,3,Ready_to_move,Resale,Apartment,21818,16500000
3500,4,4,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,5,Ready_to_move,New_Property,Builder_Floor,14358,22500000
900,3,3,Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,2,Ready_to_move,Resale,Builder_Floor,14358,20000000
1100,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj,1,Ready_to_move,Resale,Apartment,30556,15000000
1200,3,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector A,2,Ready_to_move,Resale,Apartment,20833,25000000
2000,4,2,Furnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector B,1,Ready_to_move,New_Property,Apartment,14358,40000000
1750,4,4,Unfurnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector C,1,Ready_to_move,New_Property,Apartment,20833,29000000
1100,2,2,Semi-Furnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector C,2,Ready_to_move,Resale,Apartment,21818,24000000
1750,4,4,Unfurnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector C,1,Ready_to_move,New_Property,Apartment,6667,29000000
550,1,2,Furnished,Vasant Kunj, South West Delhi,Vasant Kunj Sector D,1,Ready_to_move,Resale,Apartment,20833,7500000
1300,3,3,Semi-Furnished,Safdarjung Enclave, South West,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,New_Property,Builder_Floor,,32500000
150,2,1,Semi-Furnished,Safdarjung Enclave, South West,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Apartment,14818,2000000
540,1,1,Unfurnished,Safdarjung Enclave, South West,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Builder_Floor,14818,3000000
600,2,2,Semi-Furnished,Safdarjung Enclave, South West,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Builder_Floor,14818,4700000
880,3,2,Unfurnished,Safdarjung Enclave, South West,"Arjun Nagar, Safdarjung Enclave",1,Ready_to_move,Resale,Builder_Floor,14818,11000000
810,2,2,Semi-Furnished,Safdarjung Enclave, South West,Krishna Nagar-Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,14818,8500000
900,3,3,Semi-Furnished,Safdarjung Enclave, South West,Krishna Nagar-Safdarjung Enclave,1,Ready_to_move,New_Property,Builder_Floor,14818,12500000
1800,3,3,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,,Ready_to_move,New_Property,Builder_Floor,,37500000
1500,3,3,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,4,Ready_to_move,New_Property,Builder_Floor,25000,37500000
2100,4,4,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,25000,55000000
1800,4,4,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,25000,87500000
1100,2,2,Unfurnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,Resale,Apartment,14818,16300000
2035,4,4,Unfurnished,Safdarjung Enclave, South West,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,14818,65000000
1550,3,3,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,New_Property,Builder_Floor,14818,38000000
700,2,2,Unfurnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,14818,15000000
1600,3,3,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,14818,22500000
4000,4,4,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,Resale,Builder_Floor,14818,72500000
5500,6,7,Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,Resale,Apartment,14818,160000000
972,2,2,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,Resale,Apartment,14818,17000000
4150,4,4,Unfurnished,Safdarjung Enclave, South West,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,82500000
2250,4,5,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,14818,55000000
1650,3,3,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,1,Ready_to_move,New_Property,Builder_Floor,14818,35000000
1700,4,5,Unfurnished,Safdarjung Enclave, South West,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,14818,52500000
2250,4,4,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,80000000
4200,4,5,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,14818,74000000
1100,3,3,Unfurnished,Safdarjung Enclave, South West,"Safdarjung Enclave carpet area 1100 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 3 ownership Freehold if you are searching for your dream house, congratulation. you're not so far from your destiny. we got unbeatable ground floor in b-block safdarjung enclave for sale. it is in 150 yds. It has 3 large king sized bedroom attached bathroom with Jacuzzi and roof top shower with all other fittings. it has modular kitchen with all needed facility. it has 3 big balcony with amazing out side view. it has 1 servant quarter also. it has 1 reserved car parking with gated society. It has 24*7 water supply with full power backup. for more information contact us at once because it can be your dream house. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,14818,25000000
1450,3,3,Semi-Furnished,Safdarjung Enclave, South West,"Safdarjung Enclave carpet area 1450 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold Park facing builder floor apartment available for sale in safderjung enclave, 3 bedroom with attached bathroom, drawing dinning, modular kitchen. the property is on the top floor of a four storey building with terrace right, servant quarter, 1 car parking in stilt. read more Contact Agent View Phone No. Share Feedback Agent Delhi Homes Realty 1000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,14818,37500000
2610,4,4,Semi-Furnished,Safdarjung Enclave, South West,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2,Ready_to_move,Resale,Builder_Floor,14818,42500000
3250,4,4,Semi-Furnished,Safdarjung Enclave, South West,"Safdarjung Enclave carpet area 3250 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park, Main Road car parking 1 Covered bathroom 4 balcony 3 ownership Freehold Near Buy Green park Metro station. The location of the property is Awesome and Peaceful. The construction is very Highend and Very tasteful Done-up. The Same property is location on the FF. 4 Side corner read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Findahouse Real Estate Consultants LLP 2000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,14818,55000000
2200,4,4,Semi-Furnished,Safdarjung Enclave, South West,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3,Ready_to_move,New_Property,Builder_Floor,23863,52500000
1000,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,Ready_to_move,Resale,Apartment,,13000000
1500,3,3,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,Ready_to_move,Resale,Apartment,,17000000
1150,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2,Ready_to_move,Resale,Apartment,,13100000
1200,10,4,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17000000
1250,3,2,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,16000000
950,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,12900000
1200,3,3,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,13500000
1400,4,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17800000
950,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,13200000
1350,3,3,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,14000000
1550,4,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17500000
1300,3,2,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17000000
950,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,12700000
1200,3,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,13500000
1400,4,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17400000
1500,4,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,17800000
1050,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,12700000
1550,4,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,16200000
950,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,11100000
1150,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,13600000
1150,2,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,12500000
1500,3,2,Furnished,Sarita Vihar, South East Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,13600000
1150,2,2,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1150 sqft status Ready to Move floor 3 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 3 ownership Freehold 2 BHK flat available for sale in sarita vihar excellent interiors flooring in all bedrooms complete wood work modular kitchen beautiful bathrooms extremely well maintained ample parking space read more Contact Agent View Phone No. Share Feedback Lavish Associates Certified Agent Trusted by Users Genuine Listings Market Knowledge",2,Ready_to_move,Resale,Apartment,15384,10800000
1600,4,2,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor 1 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Main Road society DDA Flats car parking 2 Open bathroom 2 balcony 2 ownership Freehold For sale First second third duplex in sarita vihar DDA Flates . this house free hold property clear titel . this flate well maintained and spacious peacefull location . no issue light water and parking read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",2,Ready_to_move,Resale,Apartment,,15800000
1600,4,2,Semi-Furnished,Sarita Vihar, South East Delhi,"DDA Flats, Sarita Vihar, Mathura Road carpet area 1600 sqft status Ready to Move floor Ground out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Main Road society DDA Flats car parking 1 Open bathroom 2 balcony 2 ownership Freehold For slae Ground First Duplex in sarita vihar .posh locality in south delhi DDa coloney . This house spacious 4 bedrooms with 2 washrooms drawing and dinning . free hold proerty clear titel . near by all amnites . well develop location . read more Contact Agent View Phone No. Share Feedback Shree Balaji Real Estate Pvt. Ltd. Has Maximum Property Options Is the Top Agent of the Locality Is Trusted by All Users 21 Property Options in Sarita Vihar, Mathura Road Shree Balaji Real Estate Pvt. Ltd. Certified Agent Locality Superstar Maximum options in Sarita Vihar, Mathura Road",1,Ready_to_move,Resale,Apartment,,15500000
